"throughfall.mm" "gross.prec.mm" "obs.date" "period" "funnel.id" "funnel.X.m" "funnel.Y.m" "canopy" "abs.distance" "rel.distance" "tree.id" "tree.X.m" "tree.Y.m" "species" "tree.height.m" "tree.dbh.cm" "crown.radius.m" "crown.beginning.m"
"1939" 2 7 "2006-12-11" "non-leafed" 119 39.61034 31.58556 "spruce" 1.0365 0.3106549 56 39.29005 32.57133 "spruce" 36.4 57.3 3.3365 18
"1940" 3 6.25 "2006-12-12" "non-leafed" 119 39.61034 31.58556 "spruce" 1.0365 0.3106549 56 39.29005 32.57133 "spruce" 36.4 57.3 3.3365 18
"2037" 0.3 0.94 "2006-12-07" "non-leafed" 120 40.30563 29.44568 "spruce" 3.2865 0.9850142 56 39.29005 32.57133 "spruce" 36.4 57.3 3.3365 18
"2038" 1.8 2.52 "2006-11-22" "non-leafed" 120 40.30563 29.44568 "spruce" 3.2865 0.9850142 56 39.29005 32.57133 "spruce" 36.4 57.3 3.3365 18
"2039" 3.5 7 "2006-12-11" "non-leafed" 120 40.30563 29.44568 "spruce" 3.2865 0.9850142 56 39.29005 32.57133 "spruce" 36.4 57.3 3.3365 18
"2040" 3.8 6.25 "2006-12-12" "non-leafed" 120 40.30563 29.44568 "spruce" 3.2865 0.9850142 56 39.29005 32.57133 "spruce" 36.4 57.3 3.3365 18
"2146" 0 0.05 "2007-04-10" "non-leafed" 121 40.97198 28.47974 "beech" 1.611 0.5630898 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2147" 0.5 0.94 "2006-12-07" "non-leafed" 121 40.97198 28.47974 "beech" 1.611 0.5630898 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2148" 1.8 2.52 "2006-11-22" "non-leafed" 121 40.97198 28.47974 "beech" 1.611 0.5630898 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2149" 4 7 "2006-12-11" "non-leafed" 121 40.97198 28.47974 "beech" 1.611 0.5630898 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2150" 4 5.25 "2007-03-10" "non-leafed" 121 40.97198 28.47974 "beech" 1.611 0.5630898 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2151" 4.2 6.25 "2006-12-12" "non-leafed" 121 40.97198 28.47974 "beech" 1.611 0.5630898 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2152" 6 6.5 "2007-02-27" "non-leafed" 121 40.97198 28.47974 "beech" 1.611 0.5630898 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2246" 0 0.05 "2007-04-10" "non-leafed" 122 41.2501 27.62379 "beech" 0.711 0.2485145 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2247" 0.6 0.94 "2006-12-07" "non-leafed" 122 41.2501 27.62379 "beech" 0.711 0.2485145 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2248" 1.5 2.52 "2006-11-22" "non-leafed" 122 41.2501 27.62379 "beech" 0.711 0.2485145 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2249" 3.8 5.25 "2007-03-10" "non-leafed" 122 41.2501 27.62379 "beech" 0.711 0.2485145 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2250" 4 7 "2006-12-11" "non-leafed" 122 41.2501 27.62379 "beech" 0.711 0.2485145 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2251" 4.2 6.25 "2006-12-12" "non-leafed" 122 41.2501 27.62379 "beech" 0.711 0.2485145 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2252" 6.25 6.5 "2007-02-27" "non-leafed" 122 41.2501 27.62379 "beech" 0.711 0.2485145 130 41.46981 26.94759 "beech" 36.1 42.2 2.861 19.4
"2339" 0.3 0.94 "2006-12-07" "non-leafed" 123 38.86049 32.34293 "spruce" 0.4865 0.1745918 56 39.29005 32.57133 "spruce" 36.4 57.3 2.7865 18
"2340" 1 2.52 "2006-11-22" "non-leafed" 123 38.86049 32.34293 "spruce" 0.4865 0.1745918 56 39.29005 32.57133 "spruce" 36.4 57.3 2.7865 18
"2341" 3.4 6.25 "2006-12-12" "non-leafed" 123 38.86049 32.34293 "spruce" 0.4865 0.1745918 56 39.29005 32.57133 "spruce" 36.4 57.3 2.7865 18
"2342" 4 7 "2006-12-11" "non-leafed" 123 38.86049 32.34293 "spruce" 0.4865 0.1745918 56 39.29005 32.57133 "spruce" 36.4 57.3 2.7865 18
"2437" 0.5 0.94 "2006-12-07" "non-leafed" 124 37.71266 31.73262 "spruce" 1.7865 0.6411269 56 39.29005 32.57133 "spruce" 36.4 57.3 2.7865 18
"2438" 1.4 2.52 "2006-11-22" "non-leafed" 124 37.71266 31.73262 "spruce" 1.7865 0.6411269 56 39.29005 32.57133 "spruce" 36.4 57.3 2.7865 18
"2439" 4 6.25 "2006-12-12" "non-leafed" 124 37.71266 31.73262 "spruce" 1.7865 0.6411269 56 39.29005 32.57133 "spruce" 36.4 57.3 2.7865 18
"2440" 5.25 7 "2006-12-11" "non-leafed" 124 37.71266 31.73262 "spruce" 1.7865 0.6411269 56 39.29005 32.57133 "spruce" 36.4 57.3 2.7865 18
"2537" 0.6 0.94 "2006-12-07" "non-leafed" 125 36.91801 31.31009 "mixed" 2.6865 0.9641127 NA NA NA NA NA NA NA NA
"2538" 1.9 2.52 "2006-11-22" "non-leafed" 125 36.91801 31.31009 "mixed" 2.6865 0.9641127 NA NA NA NA NA NA NA NA
"2539" 4.4 6.25 "2006-12-12" "non-leafed" 125 36.91801 31.31009 "mixed" 2.6865 0.9641127 NA NA NA NA NA NA NA NA
"2540" 4.75 7 "2006-12-11" "non-leafed" 125 36.91801 31.31009 "mixed" 2.6865 0.9641127 NA NA NA NA NA NA NA NA
"2637" 0 0.05 "2007-04-10" "non-leafed" 126 34.53526 30.10307 "beech" 3.2245 0.6615037 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2638" 0.8 0.94 "2006-12-07" "non-leafed" 126 34.53526 30.10307 "beech" 3.2245 0.6615037 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2639" 2 2.52 "2006-11-22" "non-leafed" 126 34.53526 30.10307 "beech" 3.2245 0.6615037 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2640" 4.1 5.25 "2007-03-10" "non-leafed" 126 34.53526 30.10307 "beech" 3.2245 0.6615037 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2641" 5.25 6.25 "2006-12-12" "non-leafed" 126 34.53526 30.10307 "beech" 3.2245 0.6615037 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2642" 5.5 7 "2006-12-11" "non-leafed" 126 34.53526 30.10307 "beech" 3.2245 0.6615037 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2643" 6.5 6.5 "2007-02-27" "non-leafed" 126 34.53526 30.10307 "beech" 3.2245 0.6615037 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2737" 0 0.05 "2007-04-10" "non-leafed" 127 31.97471 28.74161 "beech" 0.3245 0.06657093 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2738" 0.7 0.94 "2006-12-07" "non-leafed" 127 31.97471 28.74161 "beech" 0.3245 0.06657093 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2739" 1.8 2.52 "2006-11-22" "non-leafed" 127 31.97471 28.74161 "beech" 0.3245 0.06657093 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2740" 3.75 6.5 "2007-02-27" "non-leafed" 127 31.97471 28.74161 "beech" 0.3245 0.06657093 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2741" 4 6.25 "2006-12-12" "non-leafed" 127 31.97471 28.74161 "beech" 0.3245 0.06657093 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2742" 4 5.25 "2007-03-10" "non-leafed" 127 31.97471 28.74161 "beech" 0.3245 0.06657093 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2743" 5 7 "2006-12-11" "non-leafed" 127 31.97471 28.74161 "beech" 0.3245 0.06657093 132 31.6882 28.58926 "beech" 33.2 44.9 4.8745 16.5
"2837" 0 0.05 "2007-04-10" "non-leafed" 128 33.77421 37.09374 "spruce" 0.494 0.381762 57 34.16874 36.79644 "spruce" 31.8 38.8 1.294 21.9
"2838" 0.5 0.94 "2006-12-07" "non-leafed" 128 33.77421 37.09374 "spruce" 0.494 0.381762 57 34.16874 36.79644 "spruce" 31.8 38.8 1.294 21.9
"2839" 1.1 2.52 "2006-11-22" "non-leafed" 128 33.77421 37.09374 "spruce" 0.494 0.381762 57 34.16874 36.79644 "spruce" 31.8 38.8 1.294 21.9
"2840" 3.4 5.25 "2007-03-10" "non-leafed" 128 33.77421 37.09374 "spruce" 0.494 0.381762 57 34.16874 36.79644 "spruce" 31.8 38.8 1.294 21.9
"2841" 4 6.25 "2006-12-12" "non-leafed" 128 33.77421 37.09374 "spruce" 0.494 0.381762 57 34.16874 36.79644 "spruce" 31.8 38.8 1.294 21.9
"2842" 4.25 7 "2006-12-11" "non-leafed" 128 33.77421 37.09374 "spruce" 0.494 0.381762 57 34.16874 36.79644 "spruce" 31.8 38.8 1.294 21.9
"2843" 5.25 6.5 "2007-02-27" "non-leafed" 128 33.77421 37.09374 "spruce" 0.494 0.381762 57 34.16874 36.79644 "spruce" 31.8 38.8 1.294 21.9
"2937" 0 0.05 "2007-04-10" "non-leafed" 129 33.21517 37.51501 "mixed" 1.194 0.9227202 NA NA NA NA NA NA NA NA
"2938" 0.6 0.94 "2006-12-07" "non-leafed" 129 33.21517 37.51501 "mixed" 1.194 0.9227202 NA NA NA NA NA NA NA NA
"2939" 1.3 2.52 "2006-11-22" "non-leafed" 129 33.21517 37.51501 "mixed" 1.194 0.9227202 NA NA NA NA NA NA NA NA
"2940" 3.8 5.25 "2007-03-10" "non-leafed" 129 33.21517 37.51501 "mixed" 1.194 0.9227202 NA NA NA NA NA NA NA NA
"2941" 4 6.25 "2006-12-12" "non-leafed" 129 33.21517 37.51501 "mixed" 1.194 0.9227202 NA NA NA NA NA NA NA NA
"2942" 4.5 7 "2006-12-11" "non-leafed" 129 33.21517 37.51501 "mixed" 1.194 0.9227202 NA NA NA NA NA NA NA NA
"2943" 5.25 6.5 "2007-02-27" "non-leafed" 129 33.21517 37.51501 "mixed" 1.194 0.9227202 NA NA NA NA NA NA NA NA
"3036" 0 0.05 "2007-04-10" "non-leafed" 130 31.6491 39.21162 "beech" 0.564 0.2732558 134 31.19867 39.55104 "beech" 33.1 32.8 2.064 18.7
"3037" 0.4 0.94 "2006-12-07" "non-leafed" 130 31.6491 39.21162 "beech" 0.564 0.2732558 134 31.19867 39.55104 "beech" 33.1 32.8 2.064 18.7
"3038" 1.7 2.52 "2006-11-22" "non-leafed" 130 31.6491 39.21162 "beech" 0.564 0.2732558 134 31.19867 39.55104 "beech" 33.1 32.8 2.064 18.7
"3039" 2.6 5.25 "2007-03-10" "non-leafed" 130 31.6491 39.21162 "beech" 0.564 0.2732558 134 31.19867 39.55104 "beech" 33.1 32.8 2.064 18.7
"3040" 2.75 7 "2006-12-11" "non-leafed" 130 31.6491 39.21162 "beech" 0.564 0.2732558 134 31.19867 39.55104 "beech" 33.1 32.8 2.064 18.7
"3041" 3 6.5 "2007-02-27" "non-leafed" 130 31.6491 39.21162 "beech" 0.564 0.2732558 134 31.19867 39.55104 "beech" 33.1 32.8 2.064 18.7
"3042" 3.6 6.25 "2006-12-12" "non-leafed" 130 31.6491 39.21162 "beech" 0.564 0.2732558 134 31.19867 39.55104 "beech" 33.1 32.8 2.064 18.7
"3145" 0 0.05 "2007-04-10" "non-leafed" 131 42.63867 41.72904 "beech" 0.772 0.1765782 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3146" 0.5 0.94 "2006-12-07" "non-leafed" 131 42.63867 41.72904 "beech" 0.772 0.1765782 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3147" 1.4 2.52 "2006-11-22" "non-leafed" 131 42.63867 41.72904 "beech" 0.772 0.1765782 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3148" 3.6 5.25 "2007-03-10" "non-leafed" 131 42.63867 41.72904 "beech" 0.772 0.1765782 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3149" 4.4 6.25 "2006-12-12" "non-leafed" 131 42.63867 41.72904 "beech" 0.772 0.1765782 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3150" 4.5 7 "2006-12-11" "non-leafed" 131 42.63867 41.72904 "beech" 0.772 0.1765782 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3151" 5.5 6.5 "2007-02-27" "non-leafed" 131 42.63867 41.72904 "beech" 0.772 0.1765782 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3243" 0 0.05 "2007-04-10" "non-leafed" 132 42.11382 42.33281 "beech" 1.572 0.3595608 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3244" 0.6 0.94 "2006-12-07" "non-leafed" 132 42.11382 42.33281 "beech" 1.572 0.3595608 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3245" 1.5 2.52 "2006-11-22" "non-leafed" 132 42.11382 42.33281 "beech" 1.572 0.3595608 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3246" 3.6 5.25 "2007-03-10" "non-leafed" 132 42.11382 42.33281 "beech" 1.572 0.3595608 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3247" 4.2 6.25 "2006-12-12" "non-leafed" 132 42.11382 42.33281 "beech" 1.572 0.3595608 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3248" 4.6 7 "2006-12-11" "non-leafed" 132 42.11382 42.33281 "beech" 1.572 0.3595608 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3249" 5.75 6.5 "2007-02-27" "non-leafed" 132 42.11382 42.33281 "beech" 1.572 0.3595608 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3337" 0 0.05 "2007-04-10" "non-leafed" 133 41.12973 43.46487 "beech" 3.072 0.7026532 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3338" 0.6 0.94 "2006-12-07" "non-leafed" 133 41.12973 43.46487 "beech" 3.072 0.7026532 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3339" 2 2.52 "2006-11-22" "non-leafed" 133 41.12973 43.46487 "beech" 3.072 0.7026532 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3340" 3.8 5.25 "2007-03-10" "non-leafed" 133 41.12973 43.46487 "beech" 3.072 0.7026532 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3341" 4 7 "2006-12-11" "non-leafed" 133 41.12973 43.46487 "beech" 3.072 0.7026532 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3342" 4.2 6.25 "2006-12-12" "non-leafed" 133 41.12973 43.46487 "beech" 3.072 0.7026532 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3343" 5 6.5 "2007-02-27" "non-leafed" 133 41.12973 43.46487 "beech" 3.072 0.7026532 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3437" 0 0.05 "2007-04-10" "non-leafed" 134 40.53928 44.14411 "beech" 3.972 0.9085087 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3438" 0.6 0.94 "2006-12-07" "non-leafed" 134 40.53928 44.14411 "beech" 3.972 0.9085087 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3439" 2 2.52 "2006-11-22" "non-leafed" 134 40.53928 44.14411 "beech" 3.972 0.9085087 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3440" 3.6 5.25 "2007-03-10" "non-leafed" 134 40.53928 44.14411 "beech" 3.972 0.9085087 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3441" 4 6.25 "2006-12-12" "non-leafed" 134 40.53928 44.14411 "beech" 3.972 0.9085087 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3442" 4.2 7 "2006-12-11" "non-leafed" 134 40.53928 44.14411 "beech" 3.972 0.9085087 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3443" 5 6.5 "2007-02-27" "non-leafed" 134 40.53928 44.14411 "beech" 3.972 0.9085087 59 43.14515 41.1464 "beech" 35 54.4 4.372 15.8
"3537" 0 0.05 "2007-04-10" "non-leafed" 135 39.09646 45.90947 "beech" 1.1405 0.29315 65 38.34822 46.77021 "beech" 32.5 48.1 3.8905 15.3
"3538" 0.4 0.94 "2006-12-07" "non-leafed" 135 39.09646 45.90947 "beech" 1.1405 0.29315 65 38.34822 46.77021 "beech" 32.5 48.1 3.8905 15.3
"3539" 1.8 2.52 "2006-11-22" "non-leafed" 135 39.09646 45.90947 "beech" 1.1405 0.29315 65 38.34822 46.77021 "beech" 32.5 48.1 3.8905 15.3
"3540" 3 7 "2006-12-11" "non-leafed" 135 39.09646 45.90947 "beech" 1.1405 0.29315 65 38.34822 46.77021 "beech" 32.5 48.1 3.8905 15.3
"3541" 3 5.25 "2007-03-10" "non-leafed" 135 39.09646 45.90947 "beech" 1.1405 0.29315 65 38.34822 46.77021 "beech" 32.5 48.1 3.8905 15.3
"3542" 3.6 6.25 "2006-12-12" "non-leafed" 135 39.09646 45.90947 "beech" 1.1405 0.29315 65 38.34822 46.77021 "beech" 32.5 48.1 3.8905 15.3
"3543" 4 6.5 "2007-02-27" "non-leafed" 135 39.09646 45.90947 "beech" 1.1405 0.29315 65 38.34822 46.77021 "beech" 32.5 48.1 3.8905 15.3
"3637" 0 0.05 "2007-04-10" "non-leafed" 136 44.41715 41.1464 "beech" 1.272 0.2203742 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3638" 0.6 0.94 "2006-12-07" "non-leafed" 136 44.41715 41.1464 "beech" 1.272 0.2203742 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3639" 2 2.52 "2006-11-22" "non-leafed" 136 44.41715 41.1464 "beech" 1.272 0.2203742 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3640" 4 6.25 "2006-12-12" "non-leafed" 136 44.41715 41.1464 "beech" 1.272 0.2203742 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3641" 4.2 5.25 "2007-03-10" "non-leafed" 136 44.41715 41.1464 "beech" 1.272 0.2203742 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3642" 4.6 7 "2006-12-11" "non-leafed" 136 44.41715 41.1464 "beech" 1.272 0.2203742 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3643" 6 6.5 "2007-02-27" "non-leafed" 136 44.41715 41.1464 "beech" 1.272 0.2203742 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3737" 0 0.05 "2007-04-10" "non-leafed" 137 46.41715 41.1464 "beech" 3.272 0.5668746 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3738" 0.7 0.94 "2006-12-07" "non-leafed" 137 46.41715 41.1464 "beech" 3.272 0.5668746 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3739" 2.1 2.52 "2006-11-22" "non-leafed" 137 46.41715 41.1464 "beech" 3.272 0.5668746 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3740" 4.5 5.25 "2007-03-10" "non-leafed" 137 46.41715 41.1464 "beech" 3.272 0.5668746 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3741" 5 6.25 "2006-12-12" "non-leafed" 137 46.41715 41.1464 "beech" 3.272 0.5668746 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3742" 6 7 "2006-12-11" "non-leafed" 137 46.41715 41.1464 "beech" 3.272 0.5668746 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3743" 6.25 6.5 "2007-02-27" "non-leafed" 137 46.41715 41.1464 "beech" 3.272 0.5668746 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3837" 0 0.05 "2007-04-10" "non-leafed" 138 48.41715 41.1464 "beech" 5.272 0.9133749 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3838" 0.7 0.94 "2006-12-07" "non-leafed" 138 48.41715 41.1464 "beech" 5.272 0.9133749 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3839" 2.1 2.52 "2006-11-22" "non-leafed" 138 48.41715 41.1464 "beech" 5.272 0.9133749 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3840" 4.2 5.25 "2007-03-10" "non-leafed" 138 48.41715 41.1464 "beech" 5.272 0.9133749 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3841" 5 6.25 "2006-12-12" "non-leafed" 138 48.41715 41.1464 "beech" 5.272 0.9133749 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3842" 5.25 7 "2006-12-11" "non-leafed" 138 48.41715 41.1464 "beech" 5.272 0.9133749 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3843" 5.75 6.5 "2007-02-27" "non-leafed" 138 48.41715 41.1464 "beech" 5.272 0.9133749 59 43.14515 41.1464 "beech" 35 54.4 5.772 15.8
"3937" 0 0.05 "2007-04-10" "non-leafed" 139 54.449 30.49061 "beech" 0.4315 0.1239408 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"3938" 0.6 0.94 "2006-12-07" "non-leafed" 139 54.449 30.49061 "beech" 0.4315 0.1239408 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"3939" 2.1 2.52 "2006-11-22" "non-leafed" 139 54.449 30.49061 "beech" 0.4315 0.1239408 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"3940" 4.2 6.25 "2006-12-12" "non-leafed" 139 54.449 30.49061 "beech" 0.4315 0.1239408 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"3941" 4.2 5.25 "2007-03-10" "non-leafed" 139 54.449 30.49061 "beech" 0.4315 0.1239408 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"3942" 5 7 "2006-12-11" "non-leafed" 139 54.449 30.49061 "beech" 0.4315 0.1239408 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"3943" 5.75 6.5 "2007-02-27" "non-leafed" 139 54.449 30.49061 "beech" 0.4315 0.1239408 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4036" 0 0.05 "2007-04-10" "non-leafed" 140 54.96522 31.22785 "beech" 1.3315 0.3824501 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4037" 0.7 0.94 "2006-12-07" "non-leafed" 140 54.96522 31.22785 "beech" 1.3315 0.3824501 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4038" 2.2 2.52 "2006-11-22" "non-leafed" 140 54.96522 31.22785 "beech" 1.3315 0.3824501 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4039" 4.2 5.25 "2007-03-10" "non-leafed" 140 54.96522 31.22785 "beech" 1.3315 0.3824501 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4040" 4.6 6.25 "2006-12-12" "non-leafed" 140 54.96522 31.22785 "beech" 1.3315 0.3824501 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4041" 5.75 7 "2006-12-11" "non-leafed" 140 54.96522 31.22785 "beech" 1.3315 0.3824501 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4042" 5.75 6.5 "2007-02-27" "non-leafed" 140 54.96522 31.22785 "beech" 1.3315 0.3824501 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4146" 0 0.05 "2007-04-10" "non-leafed" 141 55.7969 32.41562 "beech" 2.7815 0.7989372 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4147" 0.8 0.94 "2006-12-07" "non-leafed" 141 55.7969 32.41562 "beech" 2.7815 0.7989372 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4148" 2.3 2.52 "2006-11-22" "non-leafed" 141 55.7969 32.41562 "beech" 2.7815 0.7989372 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4149" 4.2 5.25 "2007-03-10" "non-leafed" 141 55.7969 32.41562 "beech" 2.7815 0.7989372 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4150" 5 6.25 "2006-12-12" "non-leafed" 141 55.7969 32.41562 "beech" 2.7815 0.7989372 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4151" 6 7 "2006-12-11" "non-leafed" 141 55.7969 32.41562 "beech" 2.7815 0.7989372 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4152" 6 6.5 "2007-02-27" "non-leafed" 141 55.7969 32.41562 "beech" 2.7815 0.7989372 45 54.2015 30.13715 "beech" 32.4 36.3 3.4815 18.3
"4243" 0 0.05 "2007-04-10" "non-leafed" 142 56.8192 33.69835 "beech" 1.406 0.4010268 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4244" 0.7 0.94 "2006-12-07" "non-leafed" 142 56.8192 33.69835 "beech" 1.406 0.4010268 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4245" 2.4 2.52 "2006-11-22" "non-leafed" 142 56.8192 33.69835 "beech" 1.406 0.4010268 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4246" 4 5.25 "2007-03-10" "non-leafed" 142 56.8192 33.69835 "beech" 1.406 0.4010268 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4247" 4.4 6.25 "2006-12-12" "non-leafed" 142 56.8192 33.69835 "beech" 1.406 0.4010268 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4248" 5.75 6.5 "2007-02-27" "non-leafed" 142 56.8192 33.69835 "beech" 1.406 0.4010268 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4249" 6.25 7 "2006-12-11" "non-leafed" 142 56.8192 33.69835 "beech" 1.406 0.4010268 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4337" 0 0.05 "2007-04-10" "non-leafed" 143 57.45013 34.59941 "beech" 0.306 0.08727895 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4338" 0.7 0.94 "2006-12-07" "non-leafed" 143 57.45013 34.59941 "beech" 0.306 0.08727895 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4339" 1.8 2.52 "2006-11-22" "non-leafed" 143 57.45013 34.59941 "beech" 0.306 0.08727895 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4340" 4.2 5.25 "2007-03-10" "non-leafed" 143 57.45013 34.59941 "beech" 0.306 0.08727895 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4341" 4.8 6.25 "2006-12-12" "non-leafed" 143 57.45013 34.59941 "beech" 0.306 0.08727895 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4342" 6.25 6.5 "2007-02-27" "non-leafed" 143 57.45013 34.59941 "beech" 0.306 0.08727895 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4343" 6.5 7 "2006-12-11" "non-leafed" 143 57.45013 34.59941 "beech" 0.306 0.08727895 44 57.62565 34.85007 "beech" 23.2 21.2 3.506 11.5
"4437" 0 0.05 "2007-04-10" "non-leafed" 144 41.85842 27.0814 "beech" 0.411 0.2720053 130 41.46981 26.94759 "beech" 36.1 42.2 1.511 19.4
